Id,SalePrice
2658,134465.84862957703
2718,154759.49365044184
2414,219457.0916857006
1989,104529.70982125553
625,170591.03869203595
333,93760.73566571854
1327,111012.38030438713
858,141225.4894345869
95,184545.1003693892
1568,169355.34739923346
2482,147385.80987918837
1364,115477.0994966215
2584,144977.49770510395
818,281440.3920214571
2673,170546.9605288199
2089,121199.0332827795
1297,144351.19970222109
790,117144.19740408339
2616,195718.7818777387
720,169880.5480316761
222,146868.0132981874
557,125528.09612464979
1148,186657.83831737158
2766,182102.7879056212
534,174211.85720734744
1452,119785.27304845046
630,116103.5749121448
2648,120007.5119441284
125,162220.55325844465
1904,66814.41568250192
1670,109541.43837505941
756,98890.93721546602
717,227743.10149500653
1032,155352.81574253162
852,207345.59330905133
1731,184093.80503179174
2639,108483.08566350634
2071,96095.30960496908
1267,123929.99157549386
1851,182175.91356590547
567,173279.1443135611
2439,200686.44666449542
1898,148525.62228848145
647,169291.9837913276
2256,205796.50636693824
979,98762.30424934009
1444,213005.19286484303
2485,120426.70240341533
157,138066.98209014477
88,124495.19554717705
2003,113156.32861302048
186,207434.3341010517
1425,236061.26995495957
2695,124296.01782614735
738,106005.80795344088
395,153771.43200487885
1353,175518.61699952668
1878,129863.22515579118
390,158906.24788451762
1456,229502.91693090936
1103,324560.6070054275
1387,124531.20552088023
2070,142713.3349165867
1199,170430.3516039457
2479,168860.2445251032
501,311860.0837067348
2362,94931.66576429711
1718,203535.02596507457
2188,89259.03663664016
1483,151137.388319532
2557,95294.25692633954
437,372450.6524720498
2224,216358.66628382824
1628,166028.55279786963
397,131467.25033036768
587,200396.96685383294
971,129049.99355457784
2611,145722.2888660877
1887,104414.07410421652
2399,375538.3729131028
2148,189489.86404916347
304,123945.24324922818
1997,121832.05584086484
2817,88065.7151125125
1431,207541.79193860502
427,369775.8146534532
263,125260.15246144144
598,174138.82536853812
2895,225385.61571524868
687,133296.4850985199
1822,124704.41685213108
2191,108317.23554557576
179,115448.41717809819
1009,211430.65778538916
2010,132374.39443985524
1991,136062.23252283776
1411,195577.7330605978
1721,220374.5148342832
1144,189055.29739351265
593,215171.31135650398
575,320150.1161511162
1249,176613.47580765927
1604,121969.3769521768
1064,512169.57507187536
1923,156838.97248520216
1988,112260.52122543225
2325,164136.89769749675
114,210549.01423217903
2700,171051.05621820386
217,140701.0733777816
343,172531.77434640212
386,221343.280211612
2005,124108.86280734523
2908,149123.86192983636
1814,242767.7209469295
2446,529149.6411947302
208,119805.31918789344
1679,101876.06479475931
822,345955.5114330818
6,197219.45299754772
1781,413070.8615670701
2397,296638.40437987243
2340,317065.6142887458
1618,172636.88943554932
2843,126221.17256693612
1061,368666.88610397844
2786,123110.92486604514
1935,137768.8825413446
1341,109922.2502460622
521,258733.94402348268
2136,128937.43927872492
996,210413.3922060297
227,144195.61107202712
135,187948.0925854612
1167,172572.81945711232
294,226421.35558879553
1776,203989.98700963738
540,163144.69453669907
1717,213262.7432598118
2303,132893.25173577492
116,181358.4441789102
127,141182.9834669611
1371,134025.65943462733
1014,153875.16809827974
1507,99729.47420674244
702,105046.3349089267
750,153232.98122360956
261,149957.9859135467
1559,69160.34346916537
577,208669.27905143105
2812,193615.84362739944
2080,160838.18244592618
1368,105247.21871999302
2376,124799.97633986996
659,115119.37335176393
1235,132431.69521067885
332,79139.43568325331
1917,140076.58853597514
2094,249513.2865653978
1460,255895.3468296817
1471,220982.95162502155
1509,127656.27578678321
1922,135549.42662448552
433,517565.23829722137
460,271441.8210448373
1116,236150.36323064214
1137,167644.6940179578
53,154103.30204431375
2354,264999.34511935
1475,191371.08446890867
1761,596418.0341488335
842,140579.39856970805
2739,192921.96896269446
2509,153794.59788962916
1007,200103.7879440119
2610,186031.95219494097
1952,97806.82890635496
2719,161181.31337509534
2921,84734.70049292392
1966,139836.3695312272
292,112832.88521297158
1204,192121.2785491898
1829,262861.8073157702
2419,191998.66110947225
391,143451.80844765797
798,114003.93874842019
481,194055.35688146017
193,192280.85397435838
555,114060.39004684016
899,62535.90047214844
2357,186680.2707806245
328,138260.82824667264
1356,114716.00139417566
1154,87048.90093348705
1730,181339.76118993043
2249,157764.43748400093
1119,280375.65270411305
2856,146140.23053753813
1394,129636.37555740606
2587,118570.05305431562
61,334829.06830668345
2661,170429.0014910692
2711,126431.96685411573
1147,174121.71412940306
757,117142.06832003783
2623,101827.70114509511
2378,128827.80338261007
1413,149349.9708746575
1722,206994.22991928222
1112,218578.61310418395
1623,195474.5503182372
1201,182245.5819166889
1513,113460.5276430589
957,540327.028912524
1171,259405.06118295234
1145,190780.92698824848
2726,238783.98712134664
703,145727.2733329007
760,88785.1137110826
1964,137312.49797264708
2512,178300.451387389
159,143396.2470980795
1281,160889.19205190043
468,179898.9045602079
290,119333.12528403351
665,100998.64850930021
1463,247337.82645765768
1792,222018.03809343278
923,177458.19957203226
500,270863.44373399415
1408,204259.0655087793
331,86202.1361690009
170,100882.70802743804
2192,102902.05252734538
2571,309426.97231220524
2314,173925.02124779826
2647,88488.92638308383
422,438405.7152010964
2457,386823.5034479664
1838,206356.75975643736
2805,250549.33532785054
1645,144214.88876799218
1711,296169.9646844466
2825,244360.07377673214
322,357966.45733701735
2103,255005.6298622131
342,121849.4894635584
600,131333.89434927763
488,176863.40114471604
1725,327559.03571504925
2246,293596.68259579246
2847,152648.54529789364
806,236178.78650872616
530,228254.8703558452
963,183668.68852594288
2678,101809.92672653249
171,84578.971795905
2401,448281.29330965434
805,218255.42758909595
2259,236498.42148043655
1748,181160.2034338456
1361,133515.5873588611
1677,106179.0619945782
1406,157832.53283443957
2322,265151.71347868396
688,148190.8512379559
143,145443.5906070295
804,204573.1347041254
1214,173218.65807261947
2828,157308.12659639164
1999,182955.6984049954
2467,205812.05277953812
2665,154724.39704432196
1538,364026.314450818
398,124294.29139666623
2822,144993.8442395391
2157,138109.70706733654
1856,199049.20378856882
1269,86202.45810806373
2570,105765.24811697117
