Id,SalePrice
2658,150256.6205075211
2718,151901.6699244072
2414,219485.1602899904
1989,105015.05572204427
625,167538.78469055958
333,91265.60124569038
1327,106322.11056078778
858,150928.09456723565
95,180735.8544533266
1568,166818.39024655227
2482,154597.94829275145
1364,116795.88706051807
2584,141064.68883854762
818,288760.8923269005
2673,163690.18353606688
2089,118281.67566372463
1297,142621.4610279335
790,114594.59512187068
2616,183791.76998588588
720,177869.62700670882
222,152558.48538453225
557,126720.64166564567
1148,194653.49645547784
2766,181209.1185615976
534,174740.9966669703
1452,126319.32137776478
630,113598.79103973383
2648,115537.8889693577
125,157500.1897279167
1904,64981.67128375506
1670,106933.23295327039
756,91874.08719939247
717,229997.04456306118
1032,158198.93962095407
852,206255.7151240079
1731,177818.75003299446
2639,113563.96602919929
2071,101190.91082129483
1267,131677.68045276502
1851,181877.31787301615
567,174191.81719844323
2439,207094.58329709095
1898,146005.982556634
647,166575.47840895134
2256,212188.02532743334
979,94737.53697320097
1444,209327.92308537656
2485,127316.7195409499
157,139274.951411449
88,129508.14665187814
2003,115187.35192500256
186,205639.36455050838
1425,238874.61518140676
2695,129271.96267580905
738,106660.14771960437
395,154246.82656150713
1353,174849.18178455197
1878,129944.1073894477
390,161430.09084678924
1456,230277.84757535162
1103,316398.03888690367
1387,133824.3136107544
2070,146404.84655902034
1199,167169.28504285272
2479,165272.78134781358
501,310859.9872713742
2362,93456.06545766219
1718,214225.47761866156
2188,105459.49286439373
1483,154681.43411192237
2557,92321.74544484461
437,381266.7306926593
2224,207376.38079030957
1628,168333.222517082
397,132756.6280312846
587,202294.5153356542
971,132707.50718343013
2611,135849.5121529705
1887,104598.18459517983
2399,375674.38582788873
2148,187849.47459206483
304,133956.37890360042
1997,115107.54128949072
2817,87086.08779840852
1431,211952.6304040904
427,371534.14229106746
263,126385.70559442307
598,174724.85695017228
2895,225248.79290987327
687,127920.353823218
1822,133469.78069870605
2191,101427.57820230622
179,116111.85993923643
1009,216657.13507105518
2010,129696.89922675403
1991,131913.8362052282
1411,203429.38287838703
1721,222700.7498034452
1144,186765.71298460237
593,213408.81193611427
575,319396.670215848
1249,168341.32326729654
1604,127120.97614424188
1064,522122.18601962476
1923,158737.87294263963
1988,110736.92397981032
2325,164507.67202137707
114,208768.19120442608
2700,166949.52365311797
217,136166.3055632387
343,172482.53687319765
386,220853.9550168835
2005,128305.32689927689
2908,149685.23237383505
1814,239267.02276100306
2446,544036.8825559503
208,112908.33152499792
1679,103514.05251435886
822,347715.7690916151
6,199973.90229138877
1781,416239.2097303294
2397,293914.25116896513
2340,323426.38557941327
1618,172269.00431584622
2843,121737.70950400567
1061,371158.78604091436
2786,126132.79744981477
1935,141345.08557485143
1341,109871.40088250088
521,263174.2392971272
2136,123828.17372810724
996,208939.78011216898
227,143665.41306265842
135,191657.70437705383
1167,177208.39072661503
294,222004.26343837817
1776,203989.6947211994
540,161083.48994423856
1717,222927.78592473074
2303,132402.69091440458
116,186495.04144823394
127,144774.16151901789
1371,138404.50901638516
1014,150354.99247399878
1507,109407.82313056031
702,107314.36358216056
750,152734.67439523482
261,148829.31711133017
1559,60486.769192442705
577,204801.08149171877
2812,192285.84042432025
2080,163096.93221641492
1368,101010.20768383611
2376,122739.63085554507
659,123419.83132309893
1235,135351.045415585
332,71705.21090070767
1917,137212.79920359384
2094,255065.03062694485
1460,258849.3141033826
1471,221734.01779898006
1509,127764.325790761
1922,139590.64269005018
433,520263.6001451984
460,271865.8615219265
1116,237957.62549673894
1137,164890.7324715618
53,158740.53855620103
2354,258367.18337962672
1475,190910.1587694292
1761,608012.1021343097
842,138380.37509820116
2739,190382.05566246828
2509,150939.64031002787
1007,200130.0452370252
2610,186037.18883218194
1952,103882.2966552698
2719,160296.4849951049
2921,77180.71939779539
1966,137464.91952294472
292,112158.18060838325
1204,190239.3244389213
1829,267720.7361447418
2419,189815.8326425327
391,138926.4450460928
798,104215.39443310408
481,194956.4916294868
193,195767.55488501722
555,122051.13035891217
899,58164.681708301185
2357,189666.08527409734
328,134796.1681861794
1356,107804.25124341299
1154,91398.12308629169
1730,180676.2111514397
2249,157782.1445363698
1119,289020.4921598698
2856,154416.85178821225
1394,120783.28351332388
2587,104838.84980617631
61,334281.7911570376
2661,173537.00745054637
2711,132013.33440851467
1147,172672.15888928945
757,117760.24415691613
2623,102050.15544051264
2378,132219.21110020857
1413,141231.20932879116
1722,208636.61282136373
1112,226500.73649696962
1623,193899.88091133366
1201,197480.10748270398
1513,124096.69139305605
957,559714.8709955238
1171,261405.78974167164
1145,193257.05302343136
2726,242567.02652466868
703,146185.40852725913
760,96964.51623477554
1964,137562.2776423773
2512,185537.5905945304
159,138238.87769719306
1281,154784.77602012252
468,182311.4460575746
290,124914.20986409967
665,104978.28872831565
1463,252679.95265293284
1792,221713.3342571113
923,168305.2424159172
500,262354.53195678303
1408,199373.19248598313
331,85123.50503017961
170,103203.7425751166
2192,102159.5813390699
2571,304056.8149830215
2314,175686.00751713128
2647,86785.96411784939
422,449736.30770880193
2457,377327.76364296133
1838,206521.90544045396
2805,262599.1246727769
1645,146958.8476680126
1711,299241.42768696323
2825,234333.07313551506
322,366072.7113448087
2103,257061.42925496813
342,114397.55997637684
600,131403.2119970777
488,171840.8863594147
1725,328040.41574579343
2246,290583.9789985388
2847,156511.34907104183
806,238134.0641962965
530,232859.6542813842
963,183983.21130943578
2678,104499.01066614543
171,85375.68372679316
2401,447889.1207034435
805,218543.96974471532
2259,236689.13710968228
1748,184331.56858895894
