Id,SalePrice
2658,138084.44802798255
2718,152587.31035369606
2414,219136.5744767066
1989,104363.15280437742
625,170388.48661279268
333,93213.6475173503
1327,109646.55917948722
858,139759.23542196464
95,183537.74066442793
1568,170349.19208710548
2482,148845.07729868527
1364,115952.35706358805
2584,150273.33803333744
818,284224.04648020875
2673,167623.05125732638
2089,122534.20588178327
1297,144093.44410059642
790,116377.30180935963
2616,194013.87650657535
720,175479.0660444357
222,146429.74574499103
557,124402.05616761566
1148,190594.2461345152
2766,180251.4916456318
534,176366.00604107068
1452,119392.0910452168
630,111319.80986333815
2648,120673.61588891229
125,160468.05315519145
1904,68608.3976417569
1670,108925.91250705322
756,96002.7120708694
717,232168.3731726312
1032,156270.83059346853
852,209478.94063295214
1731,184536.2570168631
2639,114577.31488824087
2071,92687.28815431906
1267,122412.07916097812
1851,182557.31167053088
567,168618.77624386235
2439,200992.151888858
1898,148101.0311730071
647,174249.48101844607
2256,208698.5188727391
979,100510.0148807027
1444,214675.79199127335
2485,122272.04664883089
157,136251.00691436816
88,123967.55790475167
2003,112862.1661294345
186,210178.3542032616
1425,237556.20183239237
2695,122974.31765692172
738,101585.47795231534
395,153888.38593813847
1353,172700.9623267857
1878,132704.2247868952
390,160819.97283575105
1456,230991.9851071406
1103,320967.394334316
1387,125259.87391789121
2070,142409.5019613484
1199,171287.21053852641
2479,168420.0174876158
501,304899.5354138089
2362,95026.6742186379
1718,201540.07346863713
2188,91806.67718412862
1483,151925.17317052736
2557,89660.81188997364
437,370552.2448011951
2224,220481.79946532275
1628,166475.71636011786
397,129919.2009749698
587,199765.8240942226
971,132796.8296813917
2611,146236.21780686083
1887,103132.35024327604
2399,373339.0592638231
2148,190895.8979988218
304,124873.4226249954
1997,121074.18882079961
2817,88176.20917804049
1431,204580.48117442898
427,365971.45417496585
263,123960.32045816717
598,174593.52472314663
2895,229416.5081380279
687,140621.65243933225
1822,125014.76321515147
2191,101964.03979997084
179,120763.81812025858
1009,206371.63969730912
2010,127993.57889735966
1991,137267.53465656453
1411,195144.31968157543
1721,221077.774736431
1144,188940.61729995263
593,216783.82604781678
575,318550.2233484987
1249,176538.49405250736
1604,121611.41880570739
1064,512174.4735549897
1923,156614.84797981597
1988,112438.36043374591
2325,163536.62326534186
114,210502.55182514605
2700,171712.75781113422
217,138211.14239880934
343,175843.90759555477
386,219161.85777134297
2005,122097.44579321964
2908,149658.946145934
1814,243316.11843318352
2446,533009.0130881277
208,119384.43146808654
1679,102519.42813340486
822,345993.5521921831
6,196775.8490112609
1781,415247.06075366173
2397,297400.33469141927
2340,312091.7625418164
1618,171696.39949100546
2843,121443.45798155596
1061,370521.6044885409
2786,123980.85072497698
1935,136430.81729618856
1341,108302.88155460815
521,257293.45447507448
2136,126667.80806860082
996,208787.10090664215
227,144028.75671395258
135,187741.35093120707
1167,170599.98280301728
294,224976.1854586166
1776,203732.50348910142
540,163774.93713518465
1717,210969.03915304225
2303,133031.99452836593
116,182669.0790414004
127,138362.57718946878
1371,132116.89725005807
1014,150099.47362071302
1507,103164.78217140684
702,109707.22240000527
750,151407.93824887034
261,149642.61316333184
1559,72375.69877617258
577,213521.53978878396
2812,195323.01907274337
2080,161213.3526584481
1368,106015.21425977454
2376,123863.83037783208
659,114459.40924265604
1235,130869.59109651709
332,78386.08948578287
1917,139755.31530515535
2094,253712.67642203355
1460,260277.56221368216
1471,219848.24171971262
1509,126487.23018630859
