Id,SalePrice
2658,112271.11060690942
2718,157623.60335917724
2414,225776.28054579964
1989,102060.42273177912
625,170380.95398316818
333,96293.65952345448
1327,109070.46113112986
858,154488.28744490823
95,177569.20609621354
1568,165923.09826811028
2482,152616.40794481518
1364,121751.37714041406
2584,138632.12686568077
818,274841.64879806695
2673,149652.7268791048
2089,125673.10126063449
1297,146658.56671555908
790,116198.92974095761
2616,192807.5135947149
720,172264.1228846542
222,155778.6144349106
557,128048.45896444595
1148,190474.97847750317
2766,162909.25014483498
534,177216.95935301358
1452,123822.24216609028
630,118565.67808638209
2648,103026.30695676905
125,164109.94643365653
1904,70306.97529030837
1670,107564.71172723628
756,99036.61367595843
717,196333.4663380486
1032,151778.6306314916
852,212023.0628296092
1731,177537.54495468136
2639,105023.52029593618
2071,90566.47719521071
1267,125956.74373355215
1851,181166.02789273186
567,163765.0962002564
2439,204613.81570956658
1898,150745.3887043402
647,158730.52099089348
2256,208486.8190477925
979,94307.31571469082
1444,215112.5910851277
2485,117573.00529665884
157,135648.51633531897
88,124287.34687201331
2003,107531.51932540351
186,188767.56673718925
1425,236558.36830412978
2695,128893.98412388947
738,105213.66312861888
395,158597.13655246273
1353,158929.05268644917
1878,129529.58874705683
390,152981.30632939094
1456,232158.92672864083
1103,316150.45594755653
1387,124798.23859030366
2070,142845.50968820008
1199,175338.0478759174
2479,166609.09123524657
501,304761.5657785933
2362,96908.36761436942
1718,184639.34214713133
2188,92706.4138333225
1483,147212.49698083272
2557,92103.80352353661
437,391244.1871695813
2224,201632.2569476244
1628,169809.40158963937
397,142718.42547120745
587,188973.19908734717
971,131455.20555358572
2611,144220.54529101323
1887,107098.01767228436
2399,368970.93299965886
2148,192892.49065813178
304,112666.30719770183
1997,120431.62383722761
2817,106198.82611229875
1431,208323.05848937327
427,328359.04821007414
263,124603.67345692114
598,163948.0583494279
2895,219970.51596191493
687,135448.52104873877
1822,137303.0674361841
2191,103942.94608670566
179,121444.00300108206
1009,206855.30291951433
2010,133852.0295777137
1991,127140.29916394824
1411,184841.87522621482
1721,218758.2092838133
1144,184840.89840370466
593,216872.86456116036
575,335509.95798394113
1249,165241.41997055715
1604,125838.37819390198
1064,576209.1714880907
1923,152747.78766902236
1988,111986.33975825993
2325,168976.76237956606
114,207453.14286393524
2700,168736.3952736323
217,121809.34311962436
343,170550.0590222509
386,216117.1769388573
2005,117703.8631320949
2908,142212.39154005033
1814,228450.66729454798
2446,628845.8255420969
208,130567.90942989451
1679,109492.02468342893
822,327134.35056585656
6,197073.86147905388
1781,407980.09517818113
2397,280528.4415382178
2340,310830.1658322021
1618,175400.40924638964
2843,125501.59797853502
1061,365942.69785780716
2786,126577.69449842998
1935,139248.61206212407
1341,107900.3146546272
521,268360.92000146897
2136,132269.29800186772
996,200956.49824258676
227,145518.74088931156
135,185391.8987255245
1167,162642.9579999131
294,227950.22252941257
1776,203628.46435428775
540,163199.3213909216
1717,190953.80747485175
2303,137492.91689470553
116,174669.3994569153
127,141020.04524596196
1371,143604.23694737782
1014,150006.99432655447
1507,106726.50105707059
702,112324.52162796522
750,136427.9212541985
261,155140.95175430903
1559,68035.50832178694
577,217848.07962439043
2812,193248.4399620293
2080,157637.7101429541
1368,113593.5673219135
2376,125393.9150512542
659,107597.62370970735
1235,135411.53092796536
332,83674.98620945335
1917,146546.2780527005
2094,251686.032869014
1460,249668.26275054365
1471,219412.5635005013
1509,130139.59530924412
1922,133724.389859455
433,574398.4779217642
460,235015.12579860128
1116,239910.5668095148
1137,163599.50757562814
53,167302.34688852233
2354,268495.91571940255
1475,194996.462574119
1761,689052.1293927
842,140926.71628156147
2739,178865.4459752573
2509,150685.20929588057
1007,203566.10686034415
2610,186302.55437538886
1952,87953.20541659252
2719,157352.12305843164
2921,89798.84313936972
1966,141200.81973561627
292,109478.38384822015
1204,178781.56275479877
1829,267101.178974603
2419,189621.3126881482
391,146347.50051652783
798,114241.90860948237
481,200456.75958572302
193,193270.86177332958
555,122387.4717175522
899,61716.796827847735
2357,182984.51906500093
328,119876.73514075566
1356,116460.50724123912
1154,107845.21183790023
1730,175773.5649772543
2249,159334.58816302064
1119,287532.3966181643
2856,136559.68268307758
1394,134466.04606447995
2587,125283.61405731727
61,328391.65614024486
2661,165073.85330573082
2711,131185.64888311242
1147,174174.1723747312
757,124846.20168435287
2623,102581.42724341452
2378,134105.55718827466
1413,145696.7787122958
1722,215490.97779533316
1112,222294.20962329733
1623,192881.01122309556
1201,185945.83709108268
1513,120331.61191170095
957,1191270.922769519
1171,256323.71053342824
1145,188801.3114432852
2726,230979.7547689965
703,144433.6446917314
760,93331.39005705163
1964,148895.55912253886
2512,184231.28187510854
159,130003.68061195138
1281,159403.0608979444
468,182039.21187954533
290,124546.77103213719
665,98277.75515811682
1463,243047.82599749876
1792,221404.2519208433
923,162381.71549841683
500,252770.92979473036
1408,174010.22666049516
331,89898.6902210943
170,113749.99798618614
2192,101500.41141076804
2571,284092.8621849849
2314,175328.09063288162
2647,92396.39165032745
422,448544.3338057982
2457,391815.2448099852
1838,197859.01631667404
2805,254811.16173811644
1645,151580.743539853
1711,289004.6099700394
2825,240502.0352523116
322,334810.1934538314
2103,253419.85680814445
342,119616.28765888797
600,131099.42940222626
488,172425.1187341139
1725,289451.4420940724
2246,294207.34152937017
2847,155202.34772152395
806,234329.27324677436
530,230167.3749095878
963,187616.44784039157
2678,89678.04880759648
171,93508.51988004602
2401,471742.3496722548
805,226714.82900055626
2259,236740.54148115605
1748,189858.16623588494
1361,134867.00742040167
1677,111686.23194521332
1406,146940.95006699185
2322,258268.10057066407
688,147102.21779874718
143,140322.92024553276
804,210689.57931265663
1214,154552.1102323642
2828,144590.4251022016
1999,162719.72284120697
2467,201207.11773610694
2665,147716.02488646482
1538,389368.8672178235
398,118380.70279563087
2822,140751.25168301188
2157,139950.9882691774
1856,195133.91654834995
1269,101059.93681657374
2570,110504.6374127347
2320,230771.3903955713
1517,131314.45266680044
2304,126388.62919175753
1312,105215.69245243062
2012,133003.40053948076
506,261271.61234319067
2865,223217.25312061424
2367,99512.02997006162
554,74777.67015301101
238,128122.02706029388
1954,117571.70369913454
2488,130474.46450369967
2291,79234.13606504007
1969,114265.03021906379
2725,162640.44375154565
1482,141980.00530223374
2763,187208.4387270834
503,251576.41049851084
1584,243081.34261776862
1531,129736.7930772516
2210,156051.35494264957
459,321636.5610960742
556,129233.50054452046
1347,117520.1636571291
1290,83304.30158896417
1388,99239.68882339154
1571,675162.2847564142
2754,197346.00366184808
765,133051.29578365965
2494,129470.91970910617
2870,239781.6800335518
7,213208.51057436512
1114,238668.88207532812
2418,275492.2344887798
291,120790.347666633
18,327741.7441633948
39,383873.52999032324
1001,227985.76458238432
2442,224105.7764727649
616,123027.15989169791
2680,71886.20677633671
1414,138960.22649741362
289,155179.17558175628
40,249469.98164425028
860,121283.66596231596
409,135762.48301872186
673,145428.14337401013
2427,179376.41366619198
2036,217780.53802295422
2564,135054.9584580527
642,144014.6385557555
1008,184231.98484634826
1908,124814.20518023278
2519,176832.68246748782
1369,95886.60543815322
2855,160668.34225451076
712,104636.01748727701
1943,109796.28285666759
1958,121025.88582494389
107,154771.9878706813
2295,203985.8105551878
704,99807.87855807834
676,136778.1044834289
259,179689.71834213138
93,284746.94567533286
106,243163.4462205249
2315,176563.15290584095
1050,110129.8412390911
1095,207010.96719990997
2709,143311.08070409505
758,117130.64681507347
1496,151455.8181683402
2370,121290.87104249308
2458,283256.928868505
2733,127565.60251342496
161,250214.37897728267
726,159207.7416343023
845,204374.0529207993
947,247590.5029839266
2232,105050.46883497438
2563,141170.36139333356
2299,127947.72909802536
211,77339.51803432318
605,149571.56133400224
1478,193606.36110296025
2247,286252.5888033029
2274,221948.93410944028
2869,216306.76813960343
967,211525.1197724498
2656,118208.53633985817
667,183462.95399296167
1042,109905.24827380726
2023,144773.87818337965
2447,381426.7081354787
2055,138143.20903171608
2275,302678.47480376717
2204,176822.77279380022
1563,281762.76553354337
483,201987.60301099377
796,131361.8374395959
1526,167115.26647850484
2042,119588.36825101265
442,337146.9445405539
1693,321785.3584836474
1468,214020.11854638768
1430,197107.14055132258
2605,117982.20112216557
1529,206863.00253552487
335,154202.12184103474
1287,124557.54482342445
31,98129.64475848009
1785,323939.76011935796
82,161618.85407630214
2620,134543.6323579177
252,179736.74877366435
721,63459.34010287815
2165,181889.5316254213
2316,187907.63446785862
775,128410.88031065976
1558,84549.20586968288
17,222870.97482252575
1022,215492.81504591866
925,129250.60779763672
438,264988.3468354964
1270,137089.14171406766
1272,127687.60227616559
215,113206.23463099221
266,227579.52216995374
2402,268896.5228454964
1250,125067.90650534826
1984,114351.52261881896
1279,143272.63339219132
377,259721.25160937358
1252,117914.00570556178
2156,259522.93213032043
499,318000.0355981386
1374,135215.19048751742
2898,246679.68774637947
401,116173.58252469529
2721,147752.16692631276
2078,251592.72584121992
2589,131822.05053707646
1946,226872.5438345515
1334,122299.21267252091
2781,218308.20914324062
431,397546.86687015294
576,183536.69523255475
1474,206107.4785456064
2254,147159.56247156212
2155,287300.7456351097
885,102464.86197254244
643,144047.1371686812
1944,128567.99776047168
480,196067.7712395132
2845,95245.70549720788
2387,312611.6934119988
2407,202315.41972549062
2527,162155.97893725696
2514,150540.99674563657
629,131343.91838012432
80,212230.29844954808
1876,138092.04037975677
1546,124345.76256515912
2518,165092.13008051837
2347,154368.7860927414
783,229401.53091203555
1322,47280.059091190065
194,89437.39226098501
1770,290446.0732370839
2143,130603.41489675987
1229,223597.30669258334
511,287662.59451253386
46,223991.36878315278
1348,134519.24087786447
2465,195216.8089706464
387,232859.83687145045
873,221125.8128060251
1918,127004.77218229772
2764,235680.96396642196
2184,125313.79855079029
934,137144.81995906352
1920,128593.64664656391
2631,137152.86449907284
1768,750801.0221834984
2040,117995.38608859364
1749,214127.85800064576
834,247621.1445731643
1457,225207.9993216478
79,121756.38495594799
2302,131865.19856193694
1817,143502.5988708287
2755,231495.82309191566
359,176383.08518919977
2059,111541.11799549467
2092,236928.00972811246
2516,216799.31875772352
150,120631.25186011726
1656,121118.24374678802
83,86280.95591150496
2411,179978.06208203442
795,76183.6213128661
2312,216673.1921796778
2917,99317.07057648347
1624,176997.88976370066
2215,332908.98858091654
1211,149474.61716970743
1485,152976.67716774202
1024,173037.23735755167
570,187598.14773752482
2874,142580.68047208062
700,121143.23877553744
2756,204298.90822010773
2022,171065.8754807552
583,231216.48557497852
2392,373806.9233257158
2424,174255.52489261565
212,101584.60364760512
736,132324.03209329795
1610,160744.61743894473
890,114883.66838920768
467,181510.83451760234
578,189501.33307780838
1747,204375.665477649
1149,155857.5848676817
2758,257556.30327081837
857,137546.9064765359
2219,278397.73554387875
733,87204.80752837185
2909,111225.04346531545
1798,255502.41654259356
235,123563.11752092169
2366,119094.19305447885
1027,131006.02171213065
1195,138960.8452798761
1303,62370.05298507723
148,178888.60802340033
608,148281.40646241137
2515,196005.2457292491
821,266365.8834166456
2500,260696.09550389054
745,111081.1184002785
741,119283.1173607586
1611,114939.81322976446
2532,131488.60663286052
1081,230959.48565290138
1692,464425.03851738403
2520,163977.54888417243
276,110994.19556119581
1992,126737.50249342334
663,61961.137892247025
418,126638.05593618636
1733,195651.46706598278
2359,147330.79210025637
253,180114.10579278576
1518,188060.0258082791
2035,129790.49701939856
2919,79767.8816712876
1540,274301.99948179576
2120,144860.72959784305
1674,163857.96478016238
256,155962.1164556405
2361,108727.80007435463
978,83824.68380961986
2280,138907.52104130018
2095,220495.4762874885
1709,334734.7096948256
2801,256774.65648252185
1246,124153.81915909339
2373,98106.54837115033
1055,291998.05982443696
2017,124061.34187394987
1099,259248.72575548888
1344,88269.05680363384
835,213847.03806518298
1117,215068.39226923243
2043,89801.01456018328
2085,122167.78923294548
410,143539.94155532165
2650,115184.63753633112
2867,176980.32204087506
1668,118078.90521619661
1161,165964.6409504605
2122,174242.49710867257
2539,153049.31486044257
1047,140661.27223515112
1445,128802.30140216112
541,130103.87565954187
569,214686.61259729404
1276,115916.92929351363
918,150116.69469160022
326,165815.37575823365
1936,133080.5478461985
895,94263.72736258295
257,140425.57853359834
1241,177929.4750926185
1545,120902.93010508658
1189,168076.73674526392
270,138656.9985111025
2066,164194.46982472643
693,114523.34447708869
1259,136351.41261277435
2916,149945.93604299918
2321,312299.6794605776
1977,79252.19855592772
1895,144295.52946973467
1240,173701.53962885245
85,154712.28910770034
1823,116234.35426416149
825,294639.2479739918
110,228366.47653837563
697,117141.67591218422
2297,118436.5423242641
1231,134115.1833146099
1355,131905.18061014015
968,339893.4664647627
584,206580.96785923475
1315,128986.07422835902
1606,146496.586579703
206,94881.24629027967
1685,365407.5485079364
2016,132512.94441407744
869,199196.69356473393
2135,122994.4939944321
2346,180087.8354320188
2430,228644.79397016505
2198,83664.21701500514
2652,118535.83758348101
27,114983.98376805916
241,162646.36364514029
906,118412.21331719
1506,116034.92520738383
2098,392524.7000151492
1435,219218.98481161718
2213,133226.37140487155
1274,133944.6379731583
743,44010.032372666
1737,197844.09039037334
2797,279834.6232814907
2185,70109.31266398895
58,172881.58000611732
830,196591.58193997113
808,110317.06290459675
680,143305.32127459956
1153,109852.12582884877
1291,122954.60490821605
1818,132813.28020042108
2161,183920.42449906867
1883,117773.58407377815
350,365191.67376915284
2473,144939.82268826928
295,182898.42652262474
293,204718.27409135798
859,134481.17929837614
288,70224.48689953405
1578,149803.99380034363
102,180272.91444558688
2831,137267.4987013297
1030,149941.14382166846
2551,151337.3792522113
1286,153276.32068034026
958,322615.36147233145
776,131922.5116766956
72,243599.04353992446
2263,257015.0499392796
1866,154342.05214889493
2876,79578.05270129658
2146,238426.0974852666
103,173343.86265031347
1500,138504.1287380782
492,182030.37249347585
167,148652.50503215968
2597,118273.74906467398
2685,108001.0702543336
1035,162752.03578703673
1220,75583.95218793607
2602,154460.99815002203
2159,203228.40029578705
695,127510.59572602434
1109,253497.73251872213
640,174623.0930412097
1652,147501.29985242465
2090,205248.82989671364
1188,175723.1380794117
2345,240787.40180356175
1059,444195.34516706376
2751,229129.9425483936
128,216909.75228336753
1523,183790.68621791122
2925,185856.03968817182
2145,299958.5101235038
1121,220255.65795874517
566,253503.55379195436
565,240916.00242147935
1331,132892.94066095163
2928,127168.67564908233
156,139648.92307980065
797,141397.3213604457
327,94284.66908063718
2859,150433.2496201192
1453,125947.78377569948
1762,347996.0180182158
1868,209108.45897010734
1760,177770.4848845376
1113,233647.9875664562
1812,189455.5497061285
117,154533.94052153424
1142,205916.48374663485
2342,431800.81726623996
927,145447.1129127901
2478,173472.79637930027
655,86100.63096312768
2064,129472.91276311532
369,260114.71246493157
2239,112814.65445605143
2732,210926.42129662048
1653,162151.10210734583
959,209488.79255427638
2395,360616.995203942
1412,106604.42630953273
271,251583.27385675308
1484,142192.54890871962
1497,147521.90432250945
552,145517.44287980205
2,115293.05830400146
1855,316716.98016685696
4,272809.3732762192
2292,153605.48690589066
134,144723.5575326052
646,99855.6720514238
42,284103.0948002934
532,233114.0449700083
713,94411.37318367245
2561,138464.6695664298
2360,140493.97667431875
1333,123371.054727656
1407,275939.73032707
2892,333417.3091858885
574,208400.1708521253
1227,183281.17719215096
2591,198589.64825320584
1476,212169.8648038909
1125,247319.47644492358
1446,152628.6502841678
408,116479.45541873723
1101,287874.432680592
2251,189769.56373644917
373,171749.6224800127
2554,133245.2321355421
2382,255364.48540002422
1985,86100.46605709373
519,238426.77606989766
1093,188421.56116774227
864,243763.52371287
2889,140683.77433346573
2308,178126.45767926
986,171742.42898620377
1302,141079.82365414363
585,156198.91036827958
2708,152781.2019353845
147,131479.79810262454
1441,224438.8099837453
383,185689.27120892162
285,146578.64029009308
181,112322.04375323455
358,191295.61255588016
780,175944.23890669184
258,191024.79418478356
1865,205951.2961402223
692,119544.7310201811
2902,347551.45066144195
508,249630.02700866692
2638,152134.1732111749
36,133676.16977376022
611,169225.88003539375
2281,150833.1867327404
1678,115361.46941084112
1696,515910.58849522844
1557,71239.2289593701
2180,154696.30291252985
1726,215863.0684238975
951,152112.09978279914
267,220596.7669243021
2706,135242.5775224197
2221,268903.772289823
1357,165464.97110650412
2901,337229.75256649114
347,177223.79491212495
2164,187415.61368019306
1586,326334.53900339425
360,155579.85741137294
1769,245291.66415102858
2617,154795.0400138649
1879,139674.6341629641
991,243139.47661985282
1535,125373.8192924083
1191,143110.2913330344
1579,214913.01499614268
1882,143543.8436030372
1510,137854.4113607642
2196,156236.91618272295
1845,174830.25691565924
2336,396220.46908286336
942,82481.11451299538
861,132261.61989965913
2555,122611.43635242795
1392,154808.3046601929
2099,253076.97568422952
1543,119294.49802933482
948,295153.779921545
1239,183566.58268327243
22,184670.90518155892
2796,234223.74207290917
2747,170849.58980818736
92,286894.86671389075
210,171575.55274648283
1858,189609.7467018032
2228,155316.4524430058
447,218938.41967474102
827,242193.0843496698
1649,197863.37754977765
682,129000.70366332782
2698,107646.62117069388
494,170937.3611377877
214,74904.68731850342
2441,245299.37374408188
2679,104943.54391315041
1336,112593.12624854397
465,180710.75697465643
1524,143631.7808591072
2543,111408.1800129396
631,143764.95337334
2452,305911.7100319345
228,152112.6286686984
126,176336.94172964655
1092,235459.74955676057
1122,205734.37024331882
932,217469.39721615813
1980,82561.73727806222
2171,111300.52365898271
551,152149.34940804535
2768,156833.886032619
2056,110596.1507202295
1159,374880.6923114048
2645,118295.85512947406
1174,169425.6900024926
2266,211813.45246548677
2462,440328.370589812
1219,151060.1288521033
2922,178642.3570631931
118,139359.24383237757
474,166757.81298369332
2576,147894.5138438498
872,293409.2372751783
1077,206029.81133166305
1536,132757.2195551429
1150,123322.1799520569
2341,348027.5621048286
1931,155673.04266030673
2785,133712.49762498785
2538,128440.24581105355
597,199702.96898247954
464,182154.4432100899
233,229185.40376681616
2169,128391.36615091558
2123,170519.14392594798
1867,167820.81844011715
137,245342.3560874627
515,243242.11258572695
933,112938.63058291601
2784,165404.5886764523
972,160395.0613924354
599,166039.60971702012
2614,129537.54997316893
2582,136222.68130585653
1409,170479.73027046668
175,94461.94773963332
352,215249.8421200906
976,95238.09531580047
2134,192133.0331990432
984,118221.32232079796
2396,371452.7829303953
1673,138016.54047822263
404,114931.80938712938
607,159199.0977059129
814,139887.313891995
868,186013.87041907618
2271,179521.60951459632
1633,205598.79728612106
337,137069.32122209884
2765,174246.6842365085
1746,247539.8890327783
368,319248.31806970097
2806,204838.7982809714
1662,182513.00953394242
1234,216633.10611957192
1373,126147.2497765339
1672,115590.81280937034
1939,117623.63263786369
