Id,SalePrice
2658,161456.6308057593
2718,146407.82721742458
2414,217086.35304644893
1989,110771.26806396295
625,168538.9317338945
333,85450.23272992842
1327,103556.32172481292
858,149785.3013921268
95,179024.63716514292
1568,174517.3202219333
2482,156469.6205217115
1364,125768.73471552221
2584,146154.80896149433
818,263074.03983861156
2673,176361.94215249296
2089,122613.97977393454
1297,135076.6913139
790,117187.81270490156
2616,176322.05380030163
720,176576.11144362824
222,148634.97152641797
557,121192.68162743363
1148,195981.2583076739
2766,184012.7166353338
534,179910.56649068312
1452,122113.34391162652
630,112621.00423261532
2648,126479.44175245195
125,157840.6786418495
1904,44055.43474029019
1670,100721.89832001027
756,88182.33587117377
717,214557.98906497925
1032,157805.43072738702
852,203579.26226641596
1731,182697.4921413642
2639,128885.62561356594
2071,107764.66170275163
1267,115642.35492614929
1851,186398.4951883061
567,171046.03047548205
2439,203333.84164833603
1898,151033.10119282763
647,159057.23785818476
2256,216364.4668690284
979,97357.92971003383
1444,204980.66966117383
2485,127090.77302188608
157,132025.01882273154
88,125976.9273563664
2003,114745.35124846666
186,192803.10143270355
1425,229019.15855898827
2695,132699.07179339664
738,98489.14417719058
395,154679.82700904316
1353,172477.05175048343
1878,131977.0572125159
390,165593.1988636277
1456,221490.59558826472
1103,317760.6127216959
1387,136393.3374724506
2070,149234.59728034615
1199,169022.79429296154
2479,167904.26366096784
501,318233.892784605
2362,84094.12244050972
1718,221322.34267838963
2188,79967.92720214877
1483,147873.35242802353
2557,86662.61157602312
437,380980.8234726236
2224,226777.09146688483
1628,158316.8419540099
397,126619.68458475782
587,209496.31868148103
971,151126.69329799214
2611,123852.86634624247
1887,98396.37468398777
2399,391282.3877255905
2148,185428.7445459232
304,141968.01088579858
1997,109573.46914562002
2817,84548.33822891052
1431,210640.50747863474
427,369112.1411828033
263,127443.53967572414
598,183894.5622187227
2895,229674.5942364407
687,125540.57922253206
1822,131328.13806132166
2191,98918.38872727985
179,118193.18806910318
1009,225701.8622372282
2010,127358.75570254514
1991,130425.2461320604
1411,205850.40496719338
1721,224597.36913996673
1144,189081.3123054324
593,210778.21143037255
575,334070.52251440287
1249,173329.57731156264
1604,119128.12103504688
1064,504895.83845341986
1923,158287.8931654384
1988,106397.52582061065
2325,158661.75279807928
114,207982.6818456135
2700,162942.45014988157
217,150597.92586237905
343,176179.67922315234
386,215385.10995041596
2005,132631.11660694118
2908,155393.8622470203
1814,240477.33340550607
2446,499692.3467172958
208,103110.02524222521
1679,104484.45219214221
822,350844.88968856644
6,198224.53115266043
1781,418763.9675559447
2397,309756.37375089445
2340,328034.19050417235
1618,176330.29475301452
2843,144695.25829834735
1061,367735.083386767
2786,119374.91207681978
1935,140590.73108756973
1341,105438.68530019681
521,253686.31643589248
2136,123249.42361493978
996,212962.34946256824
227,150645.66495929408
135,189742.07184839234
1167,177092.4109448479
294,223246.41602865088
1776,208738.05156239576
540,169688.18596305783
1717,230448.16629042957
2303,124107.17430277773
116,185164.452029292
127,144798.91722754142
1371,141374.81587673508
1014,158459.23163474532
1507,105709.97647108528
702,120230.41399666829
750,161854.9130749425
261,146316.2190064929
1559,54237.61786866053
577,209390.60035599943
2812,192090.84231453686
2080,166405.7510986233
1368,97590.93982280456
2376,113205.94249280337
659,123173.41460006138
1235,133645.41480838106
332,70786.97692206586
1917,135615.52943991387
2094,250629.4122919508
1460,256232.06236576816
1471,224865.73181904084
1509,124944.37607193223
1922,139529.97193636798
433,486903.8658189307
460,296666.9341733428
1116,237387.7306244851
1137,170520.72976001896
53,161007.7505537348
2354,268242.4192726875
1475,192809.28872583547
1761,510608.793250817
842,138531.07887091252
2739,194201.02841860126
2509,147575.72280119537
1007,193118.5654921002
2610,184609.3804266579
1952,103771.83583623316
2719,152531.580565841
2921,76275.74342341672
1966,137082.31503769426
292,117801.8716647019
1204,186596.46259880156
1829,270938.17042802775
2419,189965.3382245865
391,139918.1901366365
798,101295.45309942788
481,190994.91437385083
193,205831.1446764647
555,127210.83015593217
899,58213.41856282309
2357,182941.62778862801
328,131446.63291828497
1356,117194.70007765974
1154,85589.94869914741
1730,180745.58237706783
2249,155235.15366052932
1119,285004.9155854196
2856,157346.10622353668
1394,129179.78545671653
2587,97482.38297890263
61,327955.6073345199
2661,174078.48666784866
2711,134585.01213712562
1147,171264.12767271185
757,113554.67704613405
2623,103474.76935842982
2378,128730.15774491783
1413,135615.25426609794
1722,213742.56289768117
1112,232820.26918462405
1623,195146.24045638743
1201,217391.1315722788
1513,120378.6826718281
957,620198.8709292673
1171,262920.17004914023
1145,192699.83587680396
2726,246194.15356060202
703,141640.33205485437
760,91886.01344821508
1964,131793.78393219502
2512,187578.36746875185
159,138164.93490653863
1281,160937.37234957106
468,188644.46881943758
290,125098.85842390718
665,107410.42031237629
1463,243444.0818455594
1792,224177.8946267628
923,172910.39363749124
500,278067.8704491519
1408,210123.7714791852
331,76234.72744164545
170,120882.00242222163
2192,89703.62130090018
2571,289212.7952886104
2314,173550.2286665443
2647,68598.46387035918
422,443648.3129925664
2457,380470.9166533328
1838,207875.3937916049
2805,275183.2135691751
1645,150803.21138233555
1711,304856.55395326635
2825,246756.62242838915
322,362777.6159687038
2103,248963.26276402024
342,119090.40416921536
600,126015.96810754707
488,170724.67521945067
1725,336160.776141768
2246,294795.0812298948
2847,162116.50715897573
806,227301.7257773891
530,236828.15941775317
963,183156.2880035165
2678,90825.81346206355
171,74904.32237430001
2401,450580.4897527809
805,217785.95132048734
2259,251972.18829984716
1748,185142.4540534622
1361,143636.5977621729
1677,111023.18164656858
1406,161535.29353269376
2322,284106.8155552157
688,151508.8982475172
143,140600.37278720152
804,199316.54984718777
1214,174189.76435732128
2828,145925.7268220811
1999,180194.56912336888
2467,203313.4259256318
2665,160813.74620804624
1538,324623.6415520424
398,115753.88801141434
2822,151983.22404427928
2157,139337.80152132965
1856,210079.1729735581
1269,91584.8451109209
2570,105718.88110627589
2320,232180.3642938243
1517,144585.31213268256
2304,117139.73793850282
1312,88844.10713799097
2012,128163.99378075788
506,276025.99204848066
2865,221105.27964406484
2367,94591.5267916074
554,89320.72474051354
238,144440.13969796576
1954,103610.37038482768
2488,118416.04434671506
2291,67377.09776359903
1969,108756.49142454383
2725,179928.04770782037
1482,137721.9887261604
2763,192458.8339765967
503,263101.8294961272
1584,245153.65541657867
1531,127813.15789554772
2210,164727.16835134994
459,356345.56400748144
556,128886.74644186354
1347,122116.16103076057
1290,55381.43377496107
1388,86881.2866403664
1571,509000.076287459
2754,198186.15253331742
765,135223.28859097458
2494,134855.48905034558
2870,240800.36961349443
7,232527.17666185094
1114,253629.53354408676
2418,269808.36948354886
291,128497.54972747208
18,366663.4373989139
39,402327.39967969246
1001,258552.81647908036
2442,226406.57095682865
616,94155.44274701868
2680,82501.60384159855
1414,132305.4070150985
289,148883.91838597422
40,254788.179312788
860,132983.34153630413
409,125162.0043267348
673,157524.553235515
2427,181735.71404294713
2036,228950.3579361785
2564,132296.9078181553
642,167586.31868036086
1008,185493.76306422948
1908,145263.0367215487
2519,207568.60592189926
1369,95590.24151467734
2855,169449.3371891473
712,100319.062686685
1943,125182.75612714738
1958,114036.1968846296
107,155064.1189380533
2295,217752.5238303374
704,113623.93437563998
676,137341.5555984203
259,177241.40274136112
93,276992.1605980024
106,231003.89483473432
2315,183834.81098207092
1050,88031.74256608763
1095,204941.52114263532
2709,154646.6508734617
758,132873.60697516
1496,154847.37201891007
2370,125447.5202157893
2458,294599.5083648354
2733,133217.59873704895
161,242656.53454116557
726,151538.51197144896
845,203869.01983598707
947,247729.34244886602
2232,124136.56452336218
2563,141928.1009685674
2299,155173.60326881811
211,81889.66981798301
605,151543.88811232022
1478,202294.54906293305
2247,279370.63605211827
2274,266765.79143493745
2869,209057.62661527167
967,210521.73046700843
2656,121924.31050666812
667,192089.31744697032
1042,115528.13243663595
2023,165045.89861763775
2447,383532.27689253696
2055,144282.27879696188
2275,301807.8255262786
2204,169680.2430656225
1563,284766.13136449526
483,221004.3119530662
796,117639.83468210179
1526,150767.23737134674
2042,129103.12953478529
442,365607.14798184566
1693,342353.4353236245
1468,210718.1208012713
1430,196575.5477955307
2605,129751.53227600557
1529,182013.99269303563
335,163974.18475670542
1287,117959.43411964679
31,93143.24842656172
1785,366385.22986087226
82,158174.5930563555
2620,147000.87164754234
252,172450.61613840226
