Id,SalePrice
2658,140349.13618349517
2718,153957.2262622452
2414,220819.01055763607
1989,103560.96126261707
625,171872.50254701666
333,88639.157317753
1327,115830.98827506963
858,158049.18981278292
95,178056.48071392716
1568,167839.6964161002
2482,146269.5910498171
1364,115529.79548026554
2584,130131.57747223607
818,277054.8030388574
2673,157221.67837542994
2089,125552.86149644738
1297,181450.8495340444
790,118569.34955990798
2616,206293.9714158198
720,174573.37195803353
222,151599.53299426247
557,131731.3541554108
1148,193800.19407657336
2766,178656.16733016947
534,173587.52478275268
1452,120248.43435831711
630,109066.04944043455
2648,107249.53082906813
125,161707.73533326108
1904,72851.75053612023
1670,104212.30256945362
756,96695.25854969
717,202759.8383747101
1032,162675.3959281695
852,204482.26845699846
1731,178611.18034253104
2639,102858.94631247701
2071,90390.07887462557
1267,123662.42340704708
1851,184729.4990815192
567,167583.34307338795
2439,209483.64133596024
1898,147471.3474567709
647,156916.85034125717
2256,211486.25600094258
979,90916.65264725193
1444,209272.53199516266
2485,112713.73907238948
157,135382.75607329677
88,128872.01222511087
2003,111241.60589900875
186,219005.1773950531
1425,242200.3129183359
2695,130960.68443072574
738,100631.49583035425
395,151947.0307837366
1353,162018.55226605022
1878,123746.48954750762
390,142714.45484422767
1456,235220.36715416855
1103,323247.22448214516
1387,155893.0187450275
2070,140904.48466109464
1199,166214.18894654172
2479,160769.83507741688
501,320774.2928432872
2362,97235.2643710075
1718,210500.4388687555
2188,107531.55127585745
1483,153263.98475115848
2557,87958.89807829307
437,363154.87188661355
2224,214756.279489967
1628,167807.6333255027
397,138002.76779778654
587,189233.85930333348
971,135690.7336392869
2611,135278.97532569955
1887,108428.06787650478
2399,363511.2949538025
2148,189671.44402063594
304,112328.444477016
1997,120343.0151982833
2817,88272.65035967878
1431,214831.27722308406
427,353329.6546519631
263,119423.09583851387
598,172826.9493049695
2895,224253.1675645949
687,124392.12533381025
1822,136577.52016717443
2191,103901.77345378553
179,114476.86017506955
1009,213702.99880825746
2010,135801.53265048575
1991,124150.25321845122
1411,203551.9951671551
1721,232778.90139216807
1144,183298.52324329733
593,210832.9892607731
575,303953.31864665943
1249,173896.3394778655
1604,127156.18906407882
1064,507094.6466110288
1923,156996.07050364523
1988,113335.46633603373
2325,163707.52720395828
114,197694.2768809226
2700,171078.93670681887
217,105444.31372482268
343,174539.60689580097
386,224797.05659295223
2005,121216.8033219133
2908,151759.85622077
1814,226731.18480612483
2446,563887.9967690781
208,134170.8345759779
1679,111943.24040407842
822,321896.7822632977
6,193418.85505784853
1781,395094.1952542037
2397,304740.59174224257
2340,320240.1084371626
1618,163517.5896504304
2843,109697.70036932634
1061,373546.12789861823
2786,119018.13671569055
1935,141927.54560548635
1341,92893.41581365289
521,269560.18889396335
2136,131635.6193626281
996,207887.43693068376
227,137866.055879719
135,197401.40292983287
1167,165056.49523925505
294,232039.73324021394
1776,207057.9293698774
540,157451.93263558386
1717,219813.45315212017
2303,140461.76965226303
116,180257.7963830326
127,148412.91959192124
1371,137556.3026384461
1014,167574.42049094813
1507,102644.73165212774
702,101633.8534434033
750,146665.8831494652
261,151658.59831358417
1559,71812.69500736246
577,210781.60647759362
2812,193172.75090743304
2080,161639.11274357236
1368,110171.49874198769
2376,122521.90258737697
659,115742.4273861071
1235,136800.94452103716
332,74495.74294962255
1917,143404.7708192742
2094,249193.6213433864
1460,263205.1816970573
1471,225840.92821010106
1509,125564.61683390214
1922,134832.7073365518
